"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"52" 1.73395274770772 -2.10670460126192 -2.17805848563155 -2.48796073388396 -1.45743454695559 -0.587071987200733 -0.111797655880179 -2.15793166748388 -2.44018057253245 -2.12398695441388
"53" 0.812089651188452 1.11144738017555 -0.8300888864683 2.20422945668868 1.85403151578518 0.381720170019912 0.318962229521628 -2.77968437291008 -1.34152206522106 -0.575911542499191
"54" -1.58449089177552 -3.7575254463959 1.10693720746636 -3.24121790999257 -0.979708130502137 -1.62220769820666 -0.512181187001006 -0.515577959041271 -2.68407859850163 -0.820682664654712
"55" -1.76656902019639 -1.50806972073749 -1.07848273535241 -0.486451472342634 0.0671244273151984 0.932230165623465 1.80672438019389 -1.91587497650758 -2.47757479874864 -0.221900112421802
"56" -0.459805179753681 -1.26563983801424 -1.36991663394451 -1.60865556225829 -2.06476187208641 -0.795195904019955 -2.65216144845098 1.99133989395596 -2.68696369389006 -0.198122548220884
"57" 1.0828769966485 -0.131159847422701 -0.773860056300738 1.61992878441291 -0.296514449934904 -0.121564316236181 -1.76556848960847 -1.95102378488539 1.74500534786564 0.569236841217289
"58" 1.9113535813803 1.46291703446691 1.72692971948768 1.96030593680323 -1.39725489772199 -1.83882246772318 -2.12151752668242 -2.43628070697884 0.614727536554651 -0.465563911389719
"59" 0.192516057675473 -1.12661857087363 -0.160924841999791 0.151486526570059 -1.17032873296262 -1.43162799265843 -2.58479779029045 -1.32748801008763 -1.45035619103532 -1.65342564178311
"60" 0.0664274278041897 2.32235235700512 1.10421137108333 -1.01487930409214 -0.572750052457266 0.798779104847507 0.50295963435142 0.371514735623193 0.466956277353318 0.213363757259138
"61" -1.26528507154835 1.69653195413662 -2.74958368820503 -1.12109856561348 1.13492345373597 -1.14349603713138 -0.134626045422297 1.56495253449039 -0.828595427305832 1.3715215241322
"62" 1.59710022971545 -2.44752616063736 -2.23024908641627 -0.284092997823484 0.464109363552721 0.555166852926677 -1.66116818201129 0.659549409796677 -1.87550697712273 -1.82945311539818
"63" 0.627943481274778 0.753498158087467 0.0421604087270595 0.430784345618178 -1.72277161249312 0.957485988061526 0.263144618365814 -0.203008013284505 -0.94017049954892 -1.02149472327426
"64" 0.343539644252182 -0.0785129397923937 -0.790130328760604 0.308706281743475 0.706270886291273 -1.70551157032415 -0.283760104039564 0.514634345948681 -1.30363039902825 0.966497228770272
"65" 2.37760719716339 -0.994908011897094 -1.82203940766678 2.24436518268755 0.542932830226034 -1.28241022997468 1.50418122796382 -0.593809378544724 -0.123938022416122 -1.43072292555385
"66" -1.88288378535118 1.27920265862575 1.88405240292733 1.11217894089591 0.505881547147137 0.814673744112758 1.80514281625547 0.76383048776751 2.60285711814527 -1.667222290274
"67" 0.130598738354595 -1.49188046173226 0.56604125783792 2.08531746734227 0.492878975530509 3.24427936958902 1.86972587712244 2.360198152934 -0.661125946173945 2.62611680766271
"68" -0.0912915882123502 1.40149994748819 0.869222018867784 -0.864876361452774 -0.127667063443826 1.54693776914193 3.69223649461006 0.295386348342011 0.775872388993161 -1.15338680508568
"69" 0.0720873799831268 0.399850044539231 0.983477845417354 -0.512091647584999 0.602692942080855 1.66702498842577 -1.84966230257775 1.40380030318753 1.89094438461139 1.56341916106489
"70" -2.37697971332432 -0.267554374657433 -1.74305714258017 -1.98006261117273 -1.43051094331612 -1.97625215459106 -0.902385308544008 2.24140460579428 3.01788567299935 0.76484927282565
"71" 0.666465143356195 -0.909295492204335 2.14602964016142 -1.87080537404977 -2.24406202320637 -3.30807136440046 -3.23409113475965 1.16446422050013 0.461215412206943 3.71356810907525
"72" -0.865059964172749 1.83642687335551 -1.12079912715543 -3.80434985278721 -0.590401604949145 0.729957932419961 -1.2520419742485 2.39311334394736 0.368336043452913 -0.00114738460574101
"73" -1.13202805602353 -3.73282573546268 -2.28681280064879 -2.39852542836279 -2.21355627322572 -0.917769552344521 -1.79517116313063 1.37197944875958 0.27540309959067 -0.985944709175865
"74" -0.649758940851964 0.577056235826991 0.124357035802068 0.218600092148789 3.4526779469738 -0.720408098712278 -0.570618694220543 -0.0601120623330709 -0.15178663040564 -1.18749328064634
"75" -0.231719418670591 -0.763646413131955 -2.22241304235676 1.03522847660362 2.76216483187276 1.89680731926501 2.97331381752781 -0.417142227480717 -0.0466772957764572 -1.07946010977596
"76" 2.43107475382791 -0.693890039944082 -3.85524769304166 1.14452335344485 0.547163762750436 0.255256701511112 0.803980471052077 1.29346975182958 2.43565789835517 -0.868202418370897
"77" -0.827118222320552 0.0594261991467053 3.61881417296187 0.748044200273767 2.87573761437567 -0.808438668173437 -0.00917728619036418 1.98022062102978 1.5865736868582 1.40306419395759
"78" 1.29767404488292 -0.778042408336696 0.720066258413228 -0.227968753011378 2.82956037634557 0.0855714342452605 -0.358821968684543 2.29000031370809 1.8619956991701 0.896650410682805
"79" -0.078609901157548 0.655105163824169 0.71518938241802 0.694840398342631 -1.33313127199262 -0.744193048714863 0.30823276615903 -0.585746283598583 0.261213936863205 -3.12373975208983
"80" 2.3001919746608 0.917489525496244 1.74521262272011 3.07996322314748 -1.00951780627271 -1.71983738123108 0.942806341002871 -2.3693482462695 -0.856533610508967 -1.53391323137981
"81" 0.194109869221948 0.982299637437315 -0.273654454151711 3.34091319328805 1.34218377924561 0.269156802441964 -0.798452370366701 -1.2908070292457 -2.12844101775219 0.55253422064204
"82" 2.50323325629526 -0.567317369419396 0.345526177850398 -0.743814708376674 0.156031162886569 0.884532142946006 0.608466758470928 2.27630582449386 1.93917421598629 1.14095141963358
"83" -0.146900142174095 4.51304996281497 3.70656038215308 3.57746096874092 3.52588504288241 5.39454254752402 2.46304276636989 2.18272786076621 2.15510822634396 -1.31959273760938
"84" -0.316260385370669 2.27084192638464 1.93140544383093 0.741878691330651 2.85313882568472 0.524923490533839 2.17575421132079 0.0534524066636127 2.56110358786802 3.7529397664351
"85" 0.980021061832199 0.107309907587156 1.40878711705916 5.24714420497173 1.09764718248075 -0.513621417879214 -0.749842141134485 0.805550084242813 -0.674726589901792 -0.745059899468383
"86" -1.58977430985262 0.854618230032709 2.57612833590568 -0.0287602210955586 -0.787096877874983 0.133154744013427 2.28370863522414 0.6514428637786 2.17131517995704 -0.971834461404688
"87" -1.52245919821676 -1.00588847233217 0.109732223128488 -0.92142287243955 3.70269930754535 1.41484040740316 0.854149071183184 1.73789033924141 0.205215507709967 2.50081193305895
"88" 0.671979519865628 -0.606854070961512 -0.863966939900017 0.361378622026193 1.9797990826187 -0.0599627535363487 -1.31407912101535 -0.295843662314805 0.259734871141041 0.911801726531093
"89" -0.584348055375831 0.219022881289903 -2.96647197136431 -1.28070103940539 -2.48751706881253 0.0475118416831456 0.640445458126253 1.94226466209956 2.47004025126962 -0.799180736142125
"90" -0.795002503856646 -1.01499596532236 -1.2853423317543 0.0155543132805847 -0.769418048464563 0.861759438741501 0.265645961420801 -0.884696923262709 0.00202505927860108 -0.0340222265361232
"91" -0.162699286678892 0.275934885403007 0.358803383659682 -0.457153744584892 1.85946241269187 1.08623469722842 2.37091428506488 0.907138413041632 -1.06861140896768 -1.44981990756171
"92" 0.971713140698351 -1.08414093152066 0.677489907610273 -1.39034093910762 0.497748581741618 1.04162393138967 -0.487523184269482 0.1778251600619 1.9112260762761 1.65418354010853
"93" -0.766739361401999 0.130496899499952 -1.69910371973977 4.26142534383402 1.08082302884084 0.762260954145932 3.04263909698078 2.32950150861649 2.7908422170253 2.59062444011138
"94" 1.17374294826831 2.88545470638861 2.45967667689309 2.43026216239543 1.86847582720048 -0.0531664080135055 2.31962715424807 3.08961948042594 0.786760316924258 -1.15307725853637
"95" 1.77880763748182 -1.04315365968789 1.94368519875788 -1.49017133682742 -0.646312632556582 -0.482882134461142 -2.42972574952598 -0.228821871771713 -0.3362460936255 -1.75932293476794
"96" 2.65420876789516 -1.11044229652643 -0.0742787804091082 -1.53087223205335 -4.81121081336195 -4.11027576909431 -0.478821521414105 -4.77951314075179 -3.55680541764076 1.36071225442643
"97" -1.93217835841079 -0.907904102982827 -1.95481125659843 -3.00000289435673 0.453642836180412 -1.03239232869737 -0.863062435939952 1.21238640782054 -1.20258558135027 -1.83762392600734
"98" -2.62786913020038 -1.57129880589398 2.16657210912688 -0.0102098740059018 0.202551344395576 0.356125579542317 1.79600700272121 1.03893102357449 2.09470107926246 -0.085957657262323
"99" -1.29200281855296 0.298583107708085 0.886016994793057 2.47635541622749 2.08827342876633 -0.839945929008297 1.70985604128026 0.503872766930726 0.118697523613441 0.183104073002014
"100" -0.248741910718577 1.86973546634657 0.67376692503285 1.92109906902459 0.0394240665737206 -1.00399666146942 -1.95869465227069 1.30140333351437 1.77425494022993 -0.209334139300129
